hsa-miR-450b-5p,PCNA
hsa-miR-429,CASP2
hsa-miR-195-5p,CARD11
hsa-miR-376a-3p,TSPAN1
hsa-miR-151a-5p,MTAP
hsa-miR-1185-1-3p,GPD1L
hsa-miR-379-3p,S1PR1
hsa-miR-508-5p,DCX
hsa-miR-181a-5p,JARID2
hsa-miR-512-5p,SKP2
hsa-miR-4638-5p,DYRK2
hsa-miR-215-5p,REV1
hsa-let-7a-3p,SLC26A6
hsa-miR-802,STK11
hsa-miR-3074-5p,YTHDF2
hsa-miR-1246,SNX1
hsa-miR-320d,RHOG
hsa-miR-199b-5p,TADA2A
hsa-miR-942-3p,SERINC3
hsa-miR-339-3p,CASP7
hsa-miR-19b-3p,TIA1
hsa-miR-522-3p,FGD5-AS1
hsa-miR-145-5p,LINC02582
hsa-miR-10b-3p,EPO
hsa-miR-378g,TPT1-AS1
hsa-miR-28-3p,EGFL7
hsa-miR-1269a,FOS
hsa-miR-302e,SRSF6
hsa-miR-6165,BAK1
hsa-miR-205-3p,RTN4
hsa-let-7d-5p,SNAP23
hsa-miR-497-3p,CPEB1
hsa-miR-198,HS3ST2
hsa-miR-26a-1-3p,NR5A2
hsa-miR-204-3p,FSCN1
hsa-miR-550a-5p,BIN3
hsa-miR-378b,KSR1
hsa-miR-624-3p,IRAK1
hsa-miR-134-3p,SERPINE1
hsa-miR-145-3p,CDC40
hsa-miR-1236-3p,CCND2
hsa-let-7c-3p,PGD
hsa-miR-26b-3p,TRPC6
hsa-miR-34a-3p,ZNF197
hsa-miR-527,MSMO1
hsa-miR-4667-3p,ASZ1
hsa-miR-758-3p,PKLR
hsa-miR-198,DYRK1B
hsa-miR-21-3p,FGFRL1
hsa-miR-205-3p,RASSF1
hsa-miR-2909,SKIL
hsa-miR-644a,CDH5
hsa-miR-4316,RDH10
hsa-miR-558,GOLM1
hsa-miR-296-5p,COPB2
hsa-miR-372-5p,C11orf65
hsa-miR-1305,BCL6
hsa-miR-146a-5p,ARL15
hsa-miR-1269a,DLC1
hsa-miR-208a-3p,DVL2
hsa-miR-3064-5p,C1GALT1
hsa-miR-328-5p,IRS1
hsa-miR-30b-5p,PRPF38A
hsa-miR-548i,LIN28A
hsa-miR-593-5p,DOCK1
hsa-miR-1-3p,MBNL3
hsa-miR-3074-3p,RBMS1
hsa-miR-1178-3p,MTFR1
hsa-miR-105-5p,SEMA4C
hsa-miR-127-5p,CSF1
hsa-miR-197-5p,PTPN22
hsa-let-7a-5p,MAP3K5
hsa-miR-106a-3p,MIXL1
hsa-miR-521,LRRC1
hsa-miR-218-5p,YY1AP1
hsa-miR-125a-3p,STX1A
hsa-miR-448,CD9
hsa-miR-376c-3p,RUNX1
hsa-miR-193b-3p,CDC25A
hsa-miR-876-3p,BCL6
hsa-miR-411-5p,GPRC5A
hsa-miR-504-3p,FASN
hsa-let-7a-3p,NR4A3
hsa-miR-383-3p,AFAP1
hsa-miR-23c,CYP8B1
hsa-miR-210-5p,MAGEA3
hsa-miR-570-3p,MYH2
hsa-miR-515-3p,HCP5
hsa-miR-323b-5p,BCL2L12
hsa-miR-3189-3p,FLT1
hsa-miR-5008-5p,POU4F2
hsa-miR-888-5p,SPAG9
hsa-miR-545-3p,CEP19
hsa-miR-551b-3p,TNRC6A
hsa-miR-450a-5p,ACTL6A
hsa-miR-16-1-3p,BCAT1
hsa-miR-199b-5p,STX1A
hsa-miR-412-3p,HDAC9
hsa-miR-141-5p,ALOX12
hsa-miR-4491,EFEMP2
hsa-miR-30c-2-3p,TRAF3
hsa-miR-331-3p,DACT3
hsa-miR-369-5p,FASTK
hsa-miR-4723-5p,CERS2
hsa-miR-4465,LGALS3BP
hsa-miR-512-5p,TBCA
hsa-miR-424-3p,DOCK3
hsa-miR-625-5p,MSLN
hsa-miR-296-3p,IGF2
hsa-miR-32-5p,RAC1
hsa-miR-1301-3p,BLVRB
hsa-miR-888-5p,FUT4
hsa-miR-193b-5p,PRRT2
hsa-miR-103a-3p,ACE2
hsa-miR-513b-5p,ASXL1
hsa-miR-369-5p,MAOA
hsa-miR-433-5p,WNT9B
hsa-miR-2355-3p,IRAK3
hsa-miR-133b,PDZD8
hsa-miR-107,MTSS1
hsa-miR-593-5p,KDR
hsa-miR-1914-3p,LGR4
hsa-miR-4273,IFNB1
hsa-miR-338-5p,MSLN
hsa-miR-660-5p,ZDHHC5
hsa-miR-486-5p,PCNA
hsa-miR-570-3p,USF2
hsa-miR-133a-3p,TMEM88
hsa-let-7g-3p,RAP2A
hsa-miR-1228-5p,SLC26A6
hsa-miR-136-3p,DUSP1
hsa-miR-370-3p,HMMR
hsa-miR-492,LDLRAP1
hsa-miR-516a-5p,PRODH
hsa-miR-1203,SRSF9
hsa-miR-30a-5p,PLXNC1
hsa-miR-26b-3p,TMEM40
hsa-miR-612,EN2
hsa-miR-891a-5p,TENT5C
hsa-miR-941,BMX
hsa-miR-450a-5p,KLF3
hsa-miR-301b-3p,PENK
hsa-miR-99b-3p,PRKCZ
hsa-miR-186-3p,SOX1
hsa-miR-196a-3p,TXN2
hsa-miR-744-3p,BTG2
hsa-miR-548a-3p,CEMIP
hsa-miR-493-3p,CRISP2
hsa-miR-365a-3p,ABR
hsa-miR-214-5p,KIT
hsa-miR-4448,PHLPP1
hsa-miR-24-3p,AP1G1
hsa-miR-4674,NRGN
hsa-miR-532-5p,FAM3C
hsa-miR-19a-5p,LINC02582
hsa-miR-483-5p,NSMF
hsa-miR-377-3p,PAX6
hsa-miR-489-3p,CXCL5
hsa-miR-23a-3p,PPM1E
hsa-miR-5572,NMI
hsa-miR-644a,KHSRP
hsa-miR-371b-5p,NPTX1
hsa-miR-1291,MEPE
hsa-miR-17-5p,LINC02381
hsa-miR-338-5p,SERP1
hsa-miR-149-3p,CYP4Z1
hsa-miR-4448,ATG9A
hsa-miR-1270,SAE1
hsa-miR-101-5p,BRCA1
hsa-miR-154-3p,EHD2
hsa-let-7i-5p,TOPORS
hsa-miR-124-3p,TWIST1
hsa-miR-204-5p,ING1
hsa-miR-641,PMAIP1
hsa-miR-216b-3p,CNOT6L
hsa-miR-513a-3p,GLI2
hsa-miR-4793-3p,TCF21
hsa-miR-30e-5p,THBS1
hsa-miR-1292-5p,LAMC1
hsa-miR-423-3p,PCSK9
hsa-miR-346,SIGMAR1
hsa-miR-1207-5p,P4HA1
hsa-miR-33a-5p,CTNNB1
hsa-miR-1252-3p,SULF1
hsa-miR-424-5p,NR4A2
hsa-miR-150-5p,EGFL7
hsa-miR-638,MEP1A
hsa-miR-876-3p,PLAT
hsa-miR-195-5p,TOM1
hsa-miR-760,ASAP1-IT1
hsa-miR-448,SOCS2
hsa-miR-301a-5p,MTPN
hsa-miR-93-5p,SRC
hsa-miR-20a-3p,CEBPD
hsa-miR-378a-3p,RASSF1
hsa-miR-452-5p,VASH1
hsa-miR-379-5p,COPS5
hsa-miR-376c-3p,LIPA
hsa-miR-154-5p,CCBE1
hsa-miR-708-3p,CITED2
hsa-miR-588,ITGB2-AS1
hsa-miR-448,SPAG5
hsa-miR-634,ESR2
hsa-miR-150-3p,FXR1
hsa-miR-432-5p,SOX6
hsa-miR-4720-3p,SF3B2
hsa-miR-152-5p,NCAPG
hsa-miR-210-5p,ERG
hsa-miR-4775,UBE3A
hsa-miR-4756-3p,PFKP
hsa-miR-613,FGFR3
hsa-miR-105-3p,TCF4
hsa-miR-4715-3p,HADHB
hsa-miR-99a-5p,SIRT6
hsa-miR-335-3p,ANGPTL2
hsa-miR-206,CPNE3
hsa-miR-409-3p,PPP2R5E
hsa-miR-325,WNT7A
hsa-miR-449b-5p,NOS2
hsa-miR-215-3p,CLTC
hsa-miR-141-5p,GPER1
hsa-miR-103a-3p,RAB40B
hsa-miR-522-5p,SET
hsa-miR-1203,BAG5
hsa-let-7i-3p,TPX2
hsa-miR-31-3p,PPP1R1B
hsa-miR-718,TARDBP
hsa-miR-423-5p,CDYL
hsa-miR-185-3p,SOX30
hsa-miR-99b-5p,MAP7
hsa-miR-29b-1-5p,RAPGEF3
hsa-miR-4465,SLC11A2
hsa-miR-802,PNP
hsa-miR-4260,MMP14
hsa-miR-4448,TMPRSS3
hsa-miR-1250-3p,MCC
hsa-miR-361-5p,SMARCA2
hsa-miR-4530,PKNOX1
hsa-miR-320b,HTR3E
hsa-miR-383-5p,RCBTB1
hsa-miR-490-5p,TACC1
hsa-miR-1262,CCNE2
hsa-miR-1179,GACAT3
hsa-miR-33b-3p,ARHGAP26
hsa-miR-181a-3p,SNAP23
hsa-miR-191-5p,MSMO1
hsa-miR-8055,GRIK3
hsa-miR-891b,MAP3K8
hsa-miR-106b-3p,ITIH5
hsa-miR-224-5p,VASH1
hsa-miR-135a-5p,KDM2A
hsa-miR-146b-5p,CDX1
hsa-miR-132-5p,HOTTIP
hsa-miR-769-5p,PPP1CC
hsa-miR-28-3p,RBL2
hsa-miR-1908-3p,PRKAR1A
hsa-miR-192-5p,IRAK1
hsa-miR-483-3p,KCNE1
hsa-miR-1250-5p,KDM2B
hsa-miR-516a-3p,RERE
hsa-miR-1252-5p,PRKCI
hsa-miR-367-3p,KIT
hsa-miR-3126-5p,KIFC1
hsa-miR-199a-3p,ABCB9
hsa-miR-665,RAPGEF2
hsa-miR-891b,RAP1GAP
hsa-miR-184,PADI2
hsa-miR-190a-5p,ISG20
hsa-miR-512-3p,ADAMTS6
hsa-miR-187-5p,FAM117B
hsa-miR-149-3p,ACSL1
hsa-miR-195-3p,HTATIP2
hsa-miR-95-3p,MAGEA3
hsa-miR-24-3p,MAP3K11
hsa-miR-3127-3p,FHIT
hsa-miR-545-3p,PPP1R13B
hsa-miR-130b-3p,LINC00261
hsa-miR-451b,FBXO8
hsa-miR-27b-5p,PPM1A
hsa-miR-9-5p,RASGRF1
hsa-miR-30b-5p,AACS
hsa-miR-23c,TBC1D2
hsa-miR-3127-5p,SLC22A3
hsa-miR-567,OXR1
hsa-miR-380-5p,STK3
hsa-miR-24-1-5p,HLA-G
hsa-miR-4756-3p,TBK1
hsa-miR-149-5p,KSR1
hsa-miR-21-3p,KIFC1
hsa-miR-888-5p,NEDD4L
hsa-miR-877-5p,HNF4G
hsa-miR-4328,DRAM2
hsa-miR-92a-1-5p,MASTL
hsa-miR-302d-3p,TH
hsa-miR-187-3p,SNX1
hsa-miR-24-3p,STAT5B
hsa-miR-513a-5p,MYCN
hsa-miR-33a-5p,LGALS3
hsa-miR-146a-5p,PDE4B
hsa-miR-222-3p,GPR78
hsa-miR-579-3p,TSPAN1
hsa-miR-26b-5p,FBXO6
hsa-miR-148a-5p,PRPF38A
hsa-let-7g-3p,NEDD4L
hsa-miR-625-5p,ZNF763
hsa-miR-124-5p,ERN1
hsa-miR-3126-5p,DNPEP
hsa-miR-645,PXN-AS1
hsa-miR-95-3p,TLE3
hsa-miR-19b-3p,TFPI
hsa-miR-299-5p,INPP5A
hsa-miR-200b-5p,TRAF7
hsa-miR-655-3p,LTBR
hsa-miR-33b-3p,FABP3
hsa-miR-493-3p,GSTP1
hsa-miR-4295,NEUROG1
hsa-miR-4270,AATK
hsa-miR-612,RECK
hsa-miR-654-5p,DHFR
hsa-miR-337-3p,PON1
hsa-miR-127-5p,ERCC3
hsa-miR-539-3p,MAPK1
hsa-miR-188-3p,CAMK1D
hsa-miR-31-5p,COPS8
hsa-miR-410-3p,TACC1
hsa-miR-29b-1-5p,NEO1
hsa-miR-512-5p,LIN28A
hsa-miR-374a-5p,PPP1R1A
hsa-miR-4782-3p,PTPN12
hsa-miR-3188,NGFR
hsa-miR-433-3p,PRRT2
hsa-miR-518c-3p,HDAC6
hsa-miR-3922-5p,IL4
hsa-miR-212-3p,PTPN1
hsa-miR-875-5p,FOXP3
hsa-miR-23b-5p,MBNL3
hsa-miR-1182,VSNL1
hsa-miR-4689,WASF3
hsa-miR-29c-3p,THBS2
hsa-miR-133a-3p,ITGA7
hsa-miR-19a-5p,LIN28B
hsa-miR-626,ATP6AP2
hsa-miR-27b-3p,FXN
hsa-miR-23b-3p,TGIF2
hsa-miR-186-5p,EFEMP2
hsa-miR-27a-3p,HBP1
hsa-miR-495-3p,SERPINB5
hsa-miR-885-3p,BDKRB2
hsa-miR-500a-3p,RAB11FIP2
hsa-miR-33b-3p,GSTZ1
hsa-miR-521,NDRG1
hsa-miR-499a-3p,CDC27
hsa-miR-940,IRAK1
hsa-miR-204-3p,FGFR1
hsa-miR-1-5p,PIAS1
hsa-miR-10b-5p,CLTC
hsa-miR-559,IRF9
hsa-miR-361-3p,SOCS4
hsa-miR-219a-2-3p,ADRB1
hsa-miR-424-3p,HBEGF
hsa-miR-3129-5p,MEIS1
hsa-miR-1292-5p,DDX23
hsa-miR-93-5p,SPRY2
hsa-miR-202-3p,SIRT2
hsa-miR-192-5p,RAB22A
hsa-miR-543,CRY2
hsa-miR-219a-5p,NR3C2
hsa-miR-942-5p,PTX3
hsa-miR-136-5p,ABCC1
hsa-miR-938,ERCC1
hsa-miR-1180-3p,ROCK2
hsa-miR-525-3p,SIK2
hsa-miR-663b,SLC26A3
hsa-miR-485-5p,HK2
hsa-miR-31-3p,FOS
hsa-miR-6715b-5p,AGO4
hsa-miR-214-3p,NCOR1
hsa-miR-151a-5p,RAB27A
hsa-miR-490-5p,TPX2
hsa-miR-579-3p,ADAM9
hsa-miR-381-5p,PRDX1
hsa-miR-330-5p,PTBP3
hsa-miR-125a-3p,IREB2
hsa-miR-448,SLC2A3
hsa-miR-1224-3p,RND3
hsa-miR-1249-3p,ADAM9
hsa-miR-876-3p,UBE2Q1
hsa-miR-1183,CDC6
hsa-miR-542-5p,TAF9B
hsa-miR-26b-5p,FGF1
hsa-miR-590-5p,RAB34
hsa-miR-223-3p,ZFPM2-AS1
hsa-miR-193a-3p,KDM2A
hsa-miR-222-5p,ATAT1
hsa-miR-2909,ATF3
hsa-miR-338-3p,RAB27A
hsa-miR-9-3p,PDLIM5
hsa-miR-1343-3p,VPS4B
hsa-miR-92a-1-5p,PRKCH
hsa-miR-548c-3p,ARFGEF1
hsa-miR-591,SPRY3
hsa-miR-645,KSR1
hsa-miR-5787,HERC4
hsa-miR-4271,PPP2R2D
hsa-miR-382-5p,VPS4B
hsa-miR-93-5p,NFKBIB
hsa-miR-664b-5p,RPS6KA4
hsa-miR-612,DACT3
hsa-miR-3178,GOLT1B
hsa-miR-562,HDAC6
hsa-miR-361-3p,PPP1R13L
hsa-miR-3163,PAX3
hsa-miR-342-3p,TMEM54
hsa-miR-3196,EMX2
hsa-miR-1290,HTR1B
hsa-miR-921,SIRT1
hsa-miR-140-3p,MCL1
hsa-miR-876-5p,PMP22
hsa-miR-218-5p,AGPAT2
hsa-miR-3658,CYP4Z1
hsa-miR-662,PTMS
hsa-miR-591,SRM
hsa-miR-584-3p,COL4A4
hsa-miR-4689,DAPK2
hsa-miR-3189-3p,MMP2
hsa-miR-1178-3p,KIF5B
hsa-miR-103a-2-5p,KLF4
hsa-miR-570-5p,PMEPA1
hsa-miR-152-5p,OLR1
hsa-miR-3126-5p,FAM177A1
hsa-miR-521,EGFL7
hsa-miR-146b-5p,PLK4
hsa-miR-500a-5p,HAND2
hsa-miR-483-3p,NEDD4L
hsa-miR-222-5p,EPOR
hsa-let-7e-3p,CDC73
hsa-miR-27a-3p,PLAT
hsa-miR-490-3p,ASMTL-AS1
hsa-miR-433-5p,RARG
hsa-miR-570-5p,SCNN1A
hsa-miR-10b-3p,DLX5
hsa-miR-27b-3p,FNDC3B
hsa-miR-204-5p,TWF2
hsa-miR-621,ATP1A2
hsa-miR-16-2-3p,TRIB3
hsa-miR-588,FUT8
hsa-miR-4638-5p,REV1
hsa-miR-200c-5p,SORT1
hsa-miR-30c-5p,MBNL2
hsa-miR-543,WEE1
hsa-miR-660-5p,ADAM12
hsa-let-7b-3p,ST7L
hsa-miR-548a-3p,TBXAS1
hsa-miR-648,G6PD
hsa-miR-524-5p,SLC2A4
hsa-miR-155-5p,CD47
hsa-miR-1207-5p,THBS4
hsa-miR-3188,GPC4
hsa-miR-518d-3p,SNAI2
hsa-miR-106a-3p,ATG10
hsa-miR-502-5p,ELF1
hsa-miR-92a-3p,CLDN10
hsa-miR-1908-3p,AMOT
hsa-miR-27a-3p,DLL4
hsa-miR-2278,DLG5
hsa-miR-892a,CCR4
hsa-miR-3074-3p,ST8SIA4
hsa-miR-483-3p,TACSTD2
hsa-miR-199a-5p,JAK1
hsa-miR-596,BCL2L11
hsa-miR-520a-3p,SOX7
hsa-miR-4262,GDNF
hsa-miR-451a,AQP4
hsa-miR-181d-5p,CLU
hsa-miR-196b-5p,FGF9
hsa-let-7f-2-3p,ATF3
hsa-miR-125b-5p,CASP8
hsa-miR-30e-5p,SPRY2
hsa-miR-330-5p,LARP1
hsa-miR-34a-3p,P4HB
hsa-miR-208b-3p,ZC3H12A
hsa-miR-770-5p,GLIS3
hsa-miR-301a-3p,PPP1R12A
hsa-miR-4286,PTENP1
hsa-miR-216b-5p,PBX1
hsa-miR-542-5p,OSBPL2
hsa-miR-371a-3p,TGFA
hsa-miR-1290,TPRG1
hsa-miR-770-5p,DAXX
hsa-miR-19a-5p,NDST1
hsa-miR-20b-3p,DIRAS3
hsa-miR-200b-5p,BIK
hsa-miR-1228-5p,SELENON
hsa-miR-132-5p,SMAD7
hsa-miR-21-3p,ETV4
hsa-miR-488-5p,BIRC5
hsa-miR-934,MTOR
hsa-miR-140-5p,TUT7
hsa-miR-675-3p,LINGO1
hsa-miR-4271,KLF2
hsa-miR-135a-3p,TSC22D3
hsa-miR-196b-5p,LINC02582
hsa-miR-6884-5p,TRIM24
hsa-miR-873-5p,FANCF
hsa-miR-767-5p,LRRFIP1
hsa-miR-532-5p,FOXD3
hsa-miR-4689,OLR1
hsa-miR-3127-5p,MTFR1
hsa-miR-320b,GSE1
hsa-miR-378a-3p,PDCD10
hsa-miR-591,ALK
hsa-miR-206,ALDH1A3
hsa-miR-708-3p,MID1
hsa-miR-6089,ILF3
hsa-miR-4793-3p,SH2B1
hsa-miR-299-5p,LGR4
hsa-miR-646,EOMES
hsa-miR-1262,ARTN
hsa-miR-491-3p,ANO1
hsa-miR-644a,E2F7
hsa-miR-4448,SPARC
hsa-miR-127-5p,DONSON
hsa-miR-593-3p,DOCK7
hsa-miR-3162-3p,CIP2A
hsa-miR-1183,KDM3A
hsa-miR-9-3p,NTRK3
hsa-miR-146b-5p,AGR2
hsa-miR-1285-3p,JADE1
hsa-miR-605-3p,CST4
hsa-miR-204-5p,HDAC4
hsa-miR-122-5p,UHRF1
hsa-miR-424-5p,DUSP2
hsa-miR-1908-5p,TAF9B
hsa-miR-379-5p,LINC01234
hsa-miR-873-5p,CBX4
hsa-miR-532-3p,PEA15
hsa-miR-216a-5p,SREBF2
hsa-miR-30b-5p,PKD2
hsa-miR-410-3p,EPN2
hsa-miR-590-5p,DYRK2
hsa-miR-34c-3p,GPR137B
hsa-miR-378b,MAP3K4
hsa-miR-138-1-3p,DKK3
hsa-miR-4756-5p,TMEM9B
hsa-miR-1914-3p,RAB5A
hsa-miR-589-3p,ACVR1B
hsa-miR-15a-5p,TERF2
hsa-miR-30c-1-3p,VASP
hsa-miR-29a-3p,TBX15
hsa-miR-197-3p,EPS8
hsa-miR-519c-3p,PPP1CA
hsa-miR-411-3p,WWC1
hsa-miR-103b,BRMS1
hsa-miR-135b-3p,TIRAP
hsa-miR-378g,KIDINS220
hsa-miR-335-3p,TEX261
hsa-miR-548d-3p,RASSF1
hsa-miR-148b-3p,FES
hsa-miR-125b-1-3p,AKR1C2
hsa-miR-144-5p,CNN3
hsa-miR-1305,MAP3K8
hsa-miR-873-3p,BAG1
hsa-miR-323a-3p,AKAP12
hsa-let-7i-5p,RASSF6
hsa-miR-204-3p,LGALS3
hsa-miR-374a-3p,KLF11
hsa-miR-3188,KMT5C
hsa-miR-105-5p,RBM24
hsa-let-7a-3p,LIN7A
hsa-miR-342-5p,ROBO1
hsa-miR-1182,DACH1
hsa-miR-891b,MAP3K12
hsa-miR-584-3p,ZWINT
hsa-miR-26a-5p,BANCR
hsa-miR-1289,SUV39H1
hsa-miR-652-3p,PPP1R1A
hsa-miR-5195-3p,RHOBTB3
hsa-miR-3180-5p,CBFB
hsa-miR-4782-3p,PAX6
hsa-miR-1181,RASGRP1
hsa-miR-299-5p,GPS1
hsa-miR-1914-3p,CTBP2
hsa-miR-608,ABCC4
hsa-miR-301b-3p,NEFL
hsa-miR-302b-3p,PPP1R13B
hsa-miR-3128,ERCC1
hsa-miR-548a-5p,WASF3
hsa-miR-204-3p,SLAIN1
hsa-miR-1180-5p,DPYSL2
hsa-miR-1207-3p,IL1B
hsa-miR-3613-3p,CDIP1
hsa-miR-532-5p,PTP4A1
hsa-miR-411-3p,SEMA6A
hsa-miR-152-3p,RASSF6
hsa-miR-18a-3p,EPN2
hsa-miR-658,HDAC7
hsa-miR-299-5p,HNRNPC
hsa-miR-4653-3p,COL15A1
hsa-miR-193b-3p,PTPN1
hsa-miR-432-5p,LARP4
hsa-miR-3180-5p,WLS
hsa-miR-542-3p,GPER1
hsa-miR-556-5p,PPIB
hsa-let-7i-5p,HBEGF
hsa-miR-527,CNOT6
hsa-miR-200b-5p,TCEAL9
hsa-miR-539-5p,PFKFB3
hsa-miR-1181,FLT1
hsa-miR-1266-5p,KLF3
hsa-miR-301b-5p,FANCF
hsa-miR-122-3p,SRSF7
hsa-miR-516b-5p,CDC14A
hsa-miR-3162-3p,TERF1
hsa-miR-499a-3p,SOX17
hsa-miR-410-3p,SATB2
hsa-miR-1-5p,NEK6
hsa-miR-551b-3p,ADRB1
hsa-miR-7973,DAZAP2
hsa-miR-378a-3p,DSTYK
hsa-miR-590-3p,HOXA7
hsa-miR-424-5p,RPS6KA3
hsa-miR-431-5p,SOCS2
hsa-miR-216a-5p,CFH
hsa-miR-4491,PIK3CG
hsa-miR-1914-5p,NUP214
hsa-miR-770-5p,TRIM29
hsa-miR-132-5p,CCBE1
hsa-miR-938,ALDH5A1
hsa-miR-3941,ATP1A2
hsa-miR-302c-5p,UBE3C
hsa-miR-633,CAV2
hsa-miR-758-3p,PPP2R2D
hsa-miR-27a-3p,HDAC10
hsa-miR-340-3p,ATG4A
hsa-miR-23a-3p,BFAR
hsa-let-7e-5p,RAB11FIP2
hsa-miR-593-5p,GALNT10
hsa-miR-378a-3p,LSP1
hsa-miR-579-3p,ADRB2
hsa-miR-664a-3p,VSNL1
hsa-miR-654-3p,IRF7
hsa-miR-382-5p,CCNA2
hsa-miR-873-5p,CNTF
hsa-miR-1303,ISCU
hsa-miR-4638-5p,CPPED1
hsa-miR-1185-2-3p,PCK1
hsa-miR-140-3p,MAP2K4
hsa-miR-519d-3p,TP53RK
hsa-miR-675-3p,CDX2
hsa-miR-376a-3p,SNAP25
hsa-miR-190a-3p,MAPK8IP1
hsa-miR-345-5p,NR2C2
hsa-miR-328-3p,RHOA
hsa-miR-32-5p,TYR
hsa-miR-1224-3p,GDNF
hsa-miR-449b-5p,VSNL1
hsa-miR-302b-3p,RPS6KA1
hsa-miR-20b-3p,USF2
hsa-miR-188-3p,TGFBR1
hsa-miR-494-3p,AGPAT2
hsa-miR-662,TCF4
hsa-miR-5195-3p,TGFBRAP1
hsa-miR-574-5p,GRB2
hsa-miR-328-3p,MID1
hsa-miR-142-5p,DKK2
hsa-miR-664a-3p,ACKR3
hsa-miR-15a-5p,CCDC6
hsa-miR-218-2-3p,NEUROD1
hsa-miR-5188,KTN1-AS1
hsa-miR-4689,LBR
hsa-miR-488-3p,IRF4
hsa-miR-141-5p,IRAK2
hsa-miR-1914-5p,CAV1
hsa-miR-497-5p,CASC9
hsa-miR-6884-5p,SMARCC1
hsa-miR-664a-3p,IER2
hsa-miR-1250-5p,OPCML
hsa-miR-501-5p,IL17RB
hsa-miR-4428,ABCB5
hsa-miR-5582-5p,MTTP
hsa-miR-518a-5p,SOX30
hsa-miR-1249-3p,CDK2
hsa-miR-493-3p,RRAS
hsa-miR-190a-5p,HIP1
hsa-miR-302c-3p,ERBIN
hsa-miR-423-3p,DOCK6
hsa-miR-1291,PIGF
hsa-miR-448,MYOD1
hsa-miR-101-3p,REPIN1
hsa-miR-362-5p,WWC1
hsa-miR-4722-5p,ILF2
hsa-miR-1260b,ISL1
hsa-miR-4516,SMARCA2
hsa-miR-665,TBK1
hsa-miR-642a-5p,PMEPA1
hsa-miR-1224-3p,YY1
hsa-miR-3129-5p,SLC22A7
hsa-miR-659-3p,EIF4E
hsa-miR-1296-5p,TFF2
hsa-miR-508-5p,BMP4
hsa-miR-767-3p,SIAH2
hsa-miR-1303,COL15A1
hsa-miR-10a-5p,NTN4
hsa-miR-363-3p,MTHFD1
hsa-miR-500a-5p,TP53RK
hsa-miR-188-5p,NKIRAS2
hsa-miR-492,S1PR1
hsa-miR-151a-5p,TP73
hsa-miR-197-5p,ICOSLG
hsa-miR-125b-1-3p,MYH2
hsa-miR-3178,MYLIP
hsa-miR-133a-3p,SRR
hsa-miR-4269,KLF13
hsa-miR-4449,NOX4
hsa-miR-301b-3p,CAPNS1
hsa-miR-656-3p,SLC33A1
hsa-miR-767-3p,RGS16
hsa-miR-5572,CYP2B6
hsa-miR-151a-5p,ULK1
hsa-miR-583,MEIS2
hsa-miR-4644,FOSL1
hsa-miR-1183,STK40
hsa-miR-106a-5p,IFNAR1
hsa-miR-128-1-5p,ABRACL
hsa-miR-663b,SMAD1
hsa-miR-3194-3p,SKIL
hsa-miR-98-5p,BCL11A
hsa-miR-143-5p,SORT1
hsa-miR-25-5p,VAV3
hsa-miR-25-3p,TFF1
hsa-miR-15a-5p,ELK3
hsa-miR-4317,ZNF493
hsa-miR-4270,TSPAN1
hsa-miR-1228-5p,CCR4
hsa-miR-4660,LINC02323
hsa-miR-922,TET2
hsa-miR-423-3p,CASP8AP2
hsa-miR-4756-3p,RRAS
hsa-miR-483-5p,SBF2
hsa-miR-1307-5p,METTL13
hsa-miR-410-5p,NPC1
hsa-miR-34c-5p,PA2G4
hsa-miR-4497,ALKBH5
hsa-miR-216b-3p,PIM3
hsa-miR-24-2-5p,TPD52
hsa-miR-432-5p,ZBTB7A
hsa-miR-542-3p,ELOVL1
hsa-miR-525-5p,CORO1A
hsa-miR-3156-5p,TUSC3
hsa-miR-324-3p,PSMD10
hsa-miR-520a-3p,UBA2
hsa-miR-15b-5p,NUCB2
hsa-miR-550a-3p,HBP1
hsa-miR-548c-3p,KDM6B
hsa-miR-378a-3p,CXCL11
hsa-miR-20a-5p,PINK1
hsa-miR-6869-5p,ERCC2
hsa-miR-412-3p,MYO1D
hsa-let-7g-5p,RHOBTB3
hsa-miR-653-5p,SDHB
hsa-miR-199b-3p,PPIG
hsa-miR-513b-5p,P2RX7
hsa-miR-4720-3p,EPS8
hsa-miR-372-3p,GLI3
hsa-miR-891b,DND1
hsa-miR-873-5p,STAP1
hsa-miR-4646-5p,PTTG1
hsa-miR-27a-5p,LTF
hsa-miR-4674,CLTC
hsa-miR-18b-5p,ZFAND4
hsa-miR-509-3-5p,TSPAN1
hsa-miR-646,SLC31A1
hsa-miR-3128,FXN
hsa-miR-1185-1-3p,PTK2
hsa-miR-657,RBMXL1
hsa-miR-6884-5p,ANAPC16
hsa-miR-489-3p,PTP4A1
hsa-miR-486-5p,RNF43
hsa-miR-410-3p,SDHD
hsa-miR-370-3p,GABPB1-AS1
hsa-miR-888-5p,ACTN1
hsa-miR-370-5p,MEF2C
hsa-miR-4270,CDC7
hsa-miR-940,NT5C3A
hsa-miR-744-5p,SLC2A1
hsa-miR-338-5p,CHORDC1
hsa-miR-142-5p,ADAMTS6
hsa-miR-4443,WASF2
hsa-miR-34a-5p,CEP41
hsa-miR-557,ALDH3A1
hsa-miR-106a-5p,ITPR1
hsa-miR-526b-3p,SPDEF
